interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,region,planned_outages_mw,maintenance_outages_mw,forced_outages_mw,total_outages_mw
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-01T00:00:00-04:00,2025-11-01 04:00:00+00:00,Western,19402,2916,3459,25777
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-02T00:00:00-04:00,2025-11-02 04:00:00+00:00,Mid Atlantic - Dominion,26260,2688,1567,30515
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-02T00:00:00-04:00,2025-11-02 04:00:00+00:00,PJM RTO,45450,5604,5058,56112
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-02T00:00:00-04:00,2025-11-02 04:00:00+00:00,Western,19190,2916,3491,25597
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-03T00:00:00-05:00,2025-11-03 05:00:00+00:00,Mid Atlantic - Dominion,24975,3671,1581,30227
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-03T00:00:00-05:00,2025-11-03 05:00:00+00:00,PJM RTO,45326,5838,6244,57408
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-03T00:00:00-05:00,2025-11-03 05:00:00+00:00,Western,20351,2167,4663,27181
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,Mid Atlantic - Dominion,26091,3699,3455,33245
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,PJM RTO,46441,7285,8147,61873
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,Western,20350,3586,4692,28628
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,Mid Atlantic - Dominion,26091,4724,3006,33821
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,PJM RTO,46545,9281,8737,64563
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,Western,20454,4557,5731,30742
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,Mid Atlantic - Dominion,26219,4182,4343,34744
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,PJM RTO,46909,7880,12072,66861
2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,Western,20690,3698,7729,32117
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-01T00:00:00-04:00,2025-11-01 04:00:00+00:00,Mid Atlantic - Dominion,25312,2545,1257,29114
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-01T00:00:00-04:00,2025-11-01 04:00:00+00:00,PJM RTO,44687,5221,4539,54447
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-01T00:00:00-04:00,2025-11-01 04:00:00+00:00,Western,19375,2676,3282,25333
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-02T00:00:00-04:00,2025-11-02 04:00:00+00:00,Mid Atlantic - Dominion,25190,2545,1351,29086
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-02T00:00:00-04:00,2025-11-02 04:00:00+00:00,PJM RTO,44353,5221,4665,54239
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-02T00:00:00-04:00,2025-11-02 04:00:00+00:00,Western,19163,2676,3314,25153
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-03T00:00:00-05:00,2025-11-03 05:00:00+00:00,Mid Atlantic - Dominion,25190,3171,1360,29721
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-03T00:00:00-05:00,2025-11-03 05:00:00+00:00,PJM RTO,45514,5078,5829,56421
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-03T00:00:00-05:00,2025-11-03 05:00:00+00:00,Western,20324,1907,4469,26700
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,Mid Atlantic - Dominion,25323,3179,2384,30886
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,PJM RTO,45646,6364,5709,57719
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,Western,20323,3185,3325,26833
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,Mid Atlantic - Dominion,25323,4283,2746,32352
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,PJM RTO,45802,8706,6911,61419
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,Western,20479,4423,4165,29067
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,Mid Atlantic - Dominion,25451,3795,3191,32437
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,PJM RTO,45557,8004,9343,62904
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,Western,20106,4209,6152,30467
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,Mid Atlantic - Dominion,25407,4061,3661,33129
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,PJM RTO,44809,8305,12832,65946
2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,Western,19402,4244,9171,32817
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-02T00:00:00-04:00,2025-11-02 04:00:00+00:00,Mid Atlantic - Dominion,26003,4240,1235,31478
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-02T00:00:00-04:00,2025-11-02 04:00:00+00:00,PJM RTO,45557,7869,4459,57885
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-02T00:00:00-04:00,2025-11-02 04:00:00+00:00,Western,19554,3629,3224,26407
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-03T00:00:00-05:00,2025-11-03 05:00:00+00:00,Mid Atlantic - Dominion,26003,4864,1241,32108
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-03T00:00:00-05:00,2025-11-03 05:00:00+00:00,PJM RTO,45557,7724,5620,58901
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-03T00:00:00-05:00,2025-11-03 05:00:00+00:00,Western,19554,2860,4379,26793
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,Mid Atlantic - Dominion,26219,5142,1407,32768
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,PJM RTO,46348,8798,4638,59784
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,Western,20129,3656,3231,27016
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,Mid Atlantic - Dominion,26139,5990,1756,33885
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,PJM RTO,47489,9808,5679,62976
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,Western,21350,3818,3923,29091
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,Mid Atlantic - Dominion,26267,3553,2238,32058
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,PJM RTO,46659,7827,7001,61487
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,Western,20392,4274,4763,29429
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,Mid Atlantic - Dominion,26402,4786,2448,33636
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,PJM RTO,46160,9413,8384,63957
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,Western,19758,4627,5936,30321
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,Mid Atlantic - Dominion,26096,3744,3398,33238
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,PJM RTO,45732,7382,10254,63368
2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,Western,19636,3638,6856,30130
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-03T00:00:00-05:00,2025-11-03 05:00:00+00:00,Mid Atlantic - Dominion,24872,4234,1223,30329
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-03T00:00:00-05:00,2025-11-03 05:00:00+00:00,PJM RTO,44466,6573,5586,56625
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-03T00:00:00-05:00,2025-11-03 05:00:00+00:00,Western,19594,2339,4363,26296
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,Mid Atlantic - Dominion,24493,4356,1389,30238
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,PJM RTO,44662,7391,4600,56653
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,Western,20169,3035,3211,26415
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,Mid Atlantic - Dominion,23933,4352,1730,30015
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,PJM RTO,45323,8010,5160,58493
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,Western,21390,3658,3430,28478
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,Mid Atlantic - Dominion,23890,2950,2220,29060
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,PJM RTO,44246,6597,6476,57319
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,Western,20356,3647,4256,28259
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,Mid Atlantic - Dominion,24045,3464,2420,29929
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,PJM RTO,43836,7345,6624,57805
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,Western,19791,3881,4204,27876
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,Mid Atlantic - Dominion,23739,2589,2288,28616
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,PJM RTO,43408,6722,8286,58416
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,Western,19669,4133,5998,29800
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,Mid Atlantic - Dominion,24219,2097,3736,30052
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,PJM RTO,43288,5446,9093,57827
2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,Western,19069,3349,5357,27775
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,Mid Atlantic - Dominion,24645,3339,1389,29373
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,PJM RTO,44480,5648,4600,54728
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-04T00:00:00-05:00,2025-11-04 05:00:00+00:00,Western,19835,2309,3211,25355
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,Mid Atlantic - Dominion,24085,3335,1675,29095
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,PJM RTO,43951,4822,4929,53702
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,Western,19866,1487,3254,24607
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,Mid Atlantic - Dominion,23870,2239,2165,28274
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,PJM RTO,43232,3314,6104,52650
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,Western,19362,1075,3939,24376
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,Mid Atlantic - Dominion,23368,2628,2365,28361
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,PJM RTO,42055,3878,6393,52326
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,Western,18687,1250,4028,23965
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,Mid Atlantic - Dominion,23365,2573,2212,28150
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,PJM RTO,43012,4076,7559,54647
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,Western,19647,1503,5347,26497
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,Mid Atlantic - Dominion,23845,2740,3347,29932
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,PJM RTO,43388,4400,7471,55259
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,Western,19543,1660,4124,25327
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,Mid Atlantic - Dominion,23304,2055,3966,29325
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,PJM RTO,42247,2828,9658,54733
2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-10T00:00:00-05:00,2025-11-10 05:00:00+00:00,Western,18943,773,5692,25408
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,Mid Atlantic - Dominion,22894,3667,1401,27962
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,PJM RTO,41589,5805,4542,51936
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-05T00:00:00-05:00,2025-11-05 05:00:00+00:00,Western,18695,2138,3141,23974
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,Mid Atlantic - Dominion,22679,2489,1889,27057
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,PJM RTO,40870,3774,5062,49706
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-06T00:00:00-05:00,2025-11-06 05:00:00+00:00,Western,18191,1285,3173,22649
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,Mid Atlantic - Dominion,22924,2878,2086,27888
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,PJM RTO,41035,4606,5348,50989
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-07T00:00:00-05:00,2025-11-07 05:00:00+00:00,Western,18111,1728,3262,23101
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,Mid Atlantic - Dominion,22921,3219,1875,28015
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,PJM RTO,41992,5199,5197,52388
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-08T00:00:00-05:00,2025-11-08 05:00:00+00:00,Western,19071,1980,3322,24373
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,Mid Atlantic - Dominion,23401,3383,2299,29083
2025-11-11T00:00:00-05:00,2025-11-11 05:00:00+00:00,2025-11-12T00:00:00-05:00,2025-11-12 05:00:00+00:00,2025-11-09T00:00:00-05:00,2025-11-09 05:00:00+00:00,PJM RTO,42368,5505,5794,53667
