interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,region,planned_outages_mw,maintenance_outages_mw,forced_outages_mw,total_outages_mw
2025-04-26 00:00:00-04:00,2025-04-26 04:00:00+00:00,2025-04-27 00:00:00-04:00,2025-04-27 04:00:00+00:00,2025-04-26 00:00:00-04:00,2025-04-26 04:00:00+00:00,Western,25598,4399,6421,36418
2025-04-27 00:00:00-04:00,2025-04-27 04:00:00+00:00,2025-04-28 00:00:00-04:00,2025-04-28 04:00:00+00:00,2025-04-27 00:00:00-04:00,2025-04-27 04:00:00+00:00,Mid Atlantic - Dominion,24883,1363,2466,28712
2025-04-27 00:00:00-04:00,2025-04-27 04:00:00+00:00,2025-04-28 00:00:00-04:00,2025-04-28 04:00:00+00:00,2025-04-27 00:00:00-04:00,2025-04-27 04:00:00+00:00,PJM RTO,48989,3189,8558,60736
2025-04-27 00:00:00-04:00,2025-04-27 04:00:00+00:00,2025-04-28 00:00:00-04:00,2025-04-28 04:00:00+00:00,2025-04-27 00:00:00-04:00,2025-04-27 04:00:00+00:00,Western,24106,1826,6092,32024
2025-04-28 00:00:00-04:00,2025-04-28 04:00:00+00:00,2025-04-29 00:00:00-04:00,2025-04-29 04:00:00+00:00,2025-04-28 00:00:00-04:00,2025-04-28 04:00:00+00:00,Mid Atlantic - Dominion,25627,1860,3312,30799
2025-04-28 00:00:00-04:00,2025-04-28 04:00:00+00:00,2025-04-29 00:00:00-04:00,2025-04-29 04:00:00+00:00,2025-04-28 00:00:00-04:00,2025-04-28 04:00:00+00:00,PJM RTO,46681,3995,9481,60157
2025-04-28 00:00:00-04:00,2025-04-28 04:00:00+00:00,2025-04-29 00:00:00-04:00,2025-04-29 04:00:00+00:00,2025-04-28 00:00:00-04:00,2025-04-28 04:00:00+00:00,Western,21054,2135,6169,29358
2025-04-29 00:00:00-04:00,2025-04-29 04:00:00+00:00,2025-04-30 00:00:00-04:00,2025-04-30 04:00:00+00:00,2025-04-29 00:00:00-04:00,2025-04-29 04:00:00+00:00,Mid Atlantic - Dominion,24781,2468,4334,31583
2025-04-29 00:00:00-04:00,2025-04-29 04:00:00+00:00,2025-04-30 00:00:00-04:00,2025-04-30 04:00:00+00:00,2025-04-29 00:00:00-04:00,2025-04-29 04:00:00+00:00,PJM RTO,45788,4578,9099,59465
2025-04-29 00:00:00-04:00,2025-04-29 04:00:00+00:00,2025-04-30 00:00:00-04:00,2025-04-30 04:00:00+00:00,2025-04-29 00:00:00-04:00,2025-04-29 04:00:00+00:00,Western,21007,2110,4765,27882
2025-04-30 00:00:00-04:00,2025-04-30 04:00:00+00:00,2025-05-01 00:00:00-04:00,2025-05-01 04:00:00+00:00,2025-04-30 00:00:00-04:00,2025-04-30 04:00:00+00:00,Mid Atlantic - Dominion,23875,2652,5110,31637
2025-04-30 00:00:00-04:00,2025-04-30 04:00:00+00:00,2025-05-01 00:00:00-04:00,2025-05-01 04:00:00+00:00,2025-04-30 00:00:00-04:00,2025-04-30 04:00:00+00:00,PJM RTO,43090,4596,11683,59369
2025-04-30 00:00:00-04:00,2025-04-30 04:00:00+00:00,2025-05-01 00:00:00-04:00,2025-05-01 04:00:00+00:00,2025-04-30 00:00:00-04:00,2025-04-30 04:00:00+00:00,Western,19215,1944,6573,27732
2025-05-01 00:00:00-04:00,2025-05-01 04:00:00+00:00,2025-05-02 00:00:00-04:00,2025-05-02 04:00:00+00:00,2025-05-01 00:00:00-04:00,2025-05-01 04:00:00+00:00,Mid Atlantic - Dominion,22925,1680,5209,29814
2025-05-01 00:00:00-04:00,2025-05-01 04:00:00+00:00,2025-05-02 00:00:00-04:00,2025-05-02 04:00:00+00:00,2025-05-01 00:00:00-04:00,2025-05-01 04:00:00+00:00,PJM RTO,41266,3290,10176,54732
2025-05-01 00:00:00-04:00,2025-05-01 04:00:00+00:00,2025-05-02 00:00:00-04:00,2025-05-02 04:00:00+00:00,2025-05-01 00:00:00-04:00,2025-05-01 04:00:00+00:00,Western,18341,1610,4967,24918
2025-05-02 00:00:00-04:00,2025-05-02 04:00:00+00:00,2025-05-03 00:00:00-04:00,2025-05-03 04:00:00+00:00,2025-05-02 00:00:00-04:00,2025-05-02 04:00:00+00:00,Mid Atlantic - Dominion,21659,2174,5827,29660
2025-05-02 00:00:00-04:00,2025-05-02 04:00:00+00:00,2025-05-03 00:00:00-04:00,2025-05-03 04:00:00+00:00,2025-05-02 00:00:00-04:00,2025-05-02 04:00:00+00:00,PJM RTO,38098,3572,11120,52790
2025-05-02 00:00:00-04:00,2025-05-02 04:00:00+00:00,2025-05-03 00:00:00-04:00,2025-05-03 04:00:00+00:00,2025-05-02 00:00:00-04:00,2025-05-02 04:00:00+00:00,Western,16439,1398,5293,23130
2025-05-03 00:00:00-04:00,2025-05-03 04:00:00+00:00,2025-05-04 00:00:00-04:00,2025-05-04 04:00:00+00:00,2025-05-03 00:00:00-04:00,2025-05-03 04:00:00+00:00,Mid Atlantic - Dominion,20534,3055,4502,28091
2025-05-03 00:00:00-04:00,2025-05-03 04:00:00+00:00,2025-05-04 00:00:00-04:00,2025-05-04 04:00:00+00:00,2025-05-03 00:00:00-04:00,2025-05-03 04:00:00+00:00,PJM RTO,38589,5709,9115,53413
2025-05-03 00:00:00-04:00,2025-05-03 04:00:00+00:00,2025-05-04 00:00:00-04:00,2025-05-04 04:00:00+00:00,2025-05-03 00:00:00-04:00,2025-05-03 04:00:00+00:00,Western,18055,2654,4613,25322
2025-05-04 00:00:00-04:00,2025-05-04 04:00:00+00:00,2025-05-05 00:00:00-04:00,2025-05-05 04:00:00+00:00,2025-05-04 00:00:00-04:00,2025-05-04 04:00:00+00:00,Mid Atlantic - Dominion,21055,1870,3754,26679
2025-05-04 00:00:00-04:00,2025-05-04 04:00:00+00:00,2025-05-05 00:00:00-04:00,2025-05-05 04:00:00+00:00,2025-05-04 00:00:00-04:00,2025-05-04 04:00:00+00:00,PJM RTO,38112,3893,9690,51695
2025-05-04 00:00:00-04:00,2025-05-04 04:00:00+00:00,2025-05-05 00:00:00-04:00,2025-05-05 04:00:00+00:00,2025-05-04 00:00:00-04:00,2025-05-04 04:00:00+00:00,Western,17057,2023,5936,25016
2025-05-05 00:00:00-04:00,2025-05-05 04:00:00+00:00,2025-05-06 00:00:00-04:00,2025-05-06 04:00:00+00:00,2025-05-05 00:00:00-04:00,2025-05-05 04:00:00+00:00,Mid Atlantic - Dominion,19862,3158,3927,26947
2025-05-05 00:00:00-04:00,2025-05-05 04:00:00+00:00,2025-05-06 00:00:00-04:00,2025-05-06 04:00:00+00:00,2025-05-05 00:00:00-04:00,2025-05-05 04:00:00+00:00,PJM RTO,36865,5716,8609,51190
2025-05-05 00:00:00-04:00,2025-05-05 04:00:00+00:00,2025-05-06 00:00:00-04:00,2025-05-06 04:00:00+00:00,2025-05-05 00:00:00-04:00,2025-05-05 04:00:00+00:00,Western,17003,2558,4682,24243
2025-05-06 00:00:00-04:00,2025-05-06 04:00:00+00:00,2025-05-07 00:00:00-04:00,2025-05-07 04:00:00+00:00,2025-05-06 00:00:00-04:00,2025-05-06 04:00:00+00:00,Mid Atlantic - Dominion,19757,3136,3798,26691
2025-05-06 00:00:00-04:00,2025-05-06 04:00:00+00:00,2025-05-07 00:00:00-04:00,2025-05-07 04:00:00+00:00,2025-05-06 00:00:00-04:00,2025-05-06 04:00:00+00:00,PJM RTO,34875,5399,9031,49305
2025-05-06 00:00:00-04:00,2025-05-06 04:00:00+00:00,2025-05-07 00:00:00-04:00,2025-05-07 04:00:00+00:00,2025-05-06 00:00:00-04:00,2025-05-06 04:00:00+00:00,Western,15118,2263,5233,22614
2025-05-07 00:00:00-04:00,2025-05-07 04:00:00+00:00,2025-05-08 00:00:00-04:00,2025-05-08 04:00:00+00:00,2025-05-07 00:00:00-04:00,2025-05-07 04:00:00+00:00,Mid Atlantic - Dominion,19454,3950,3798,27202
2025-05-07 00:00:00-04:00,2025-05-07 04:00:00+00:00,2025-05-08 00:00:00-04:00,2025-05-08 04:00:00+00:00,2025-05-07 00:00:00-04:00,2025-05-07 04:00:00+00:00,PJM RTO,34584,7334,10309,52227
2025-05-07 00:00:00-04:00,2025-05-07 04:00:00+00:00,2025-05-08 00:00:00-04:00,2025-05-08 04:00:00+00:00,2025-05-07 00:00:00-04:00,2025-05-07 04:00:00+00:00,Western,15130,3384,6511,25025
2025-05-08 00:00:00-04:00,2025-05-08 04:00:00+00:00,2025-05-09 00:00:00-04:00,2025-05-09 04:00:00+00:00,2025-05-08 00:00:00-04:00,2025-05-08 04:00:00+00:00,Mid Atlantic - Dominion,19825,3105,2899,25829
2025-05-08 00:00:00-04:00,2025-05-08 04:00:00+00:00,2025-05-09 00:00:00-04:00,2025-05-09 04:00:00+00:00,2025-05-08 00:00:00-04:00,2025-05-08 04:00:00+00:00,PJM RTO,33695,6784,10101,50580
2025-05-08 00:00:00-04:00,2025-05-08 04:00:00+00:00,2025-05-09 00:00:00-04:00,2025-05-09 04:00:00+00:00,2025-05-08 00:00:00-04:00,2025-05-08 04:00:00+00:00,Western,13870,3679,7202,24751
2025-05-09 00:00:00-04:00,2025-05-09 04:00:00+00:00,2025-05-10 00:00:00-04:00,2025-05-10 04:00:00+00:00,2025-05-09 00:00:00-04:00,2025-05-09 04:00:00+00:00,Mid Atlantic - Dominion,19705,2555,3563,25823
2025-05-09 00:00:00-04:00,2025-05-09 04:00:00+00:00,2025-05-10 00:00:00-04:00,2025-05-10 04:00:00+00:00,2025-05-09 00:00:00-04:00,2025-05-09 04:00:00+00:00,PJM RTO,33218,5851,9067,48136
2025-05-09 00:00:00-04:00,2025-05-09 04:00:00+00:00,2025-05-10 00:00:00-04:00,2025-05-10 04:00:00+00:00,2025-05-09 00:00:00-04:00,2025-05-09 04:00:00+00:00,Western,13513,3296,5504,22313
2025-05-10 00:00:00-04:00,2025-05-10 04:00:00+00:00,2025-05-11 00:00:00-04:00,2025-05-11 04:00:00+00:00,2025-05-10 00:00:00-04:00,2025-05-10 04:00:00+00:00,Mid Atlantic - Dominion,19446,2706,2635,24787
2025-05-10 00:00:00-04:00,2025-05-10 04:00:00+00:00,2025-05-11 00:00:00-04:00,2025-05-11 04:00:00+00:00,2025-05-10 00:00:00-04:00,2025-05-10 04:00:00+00:00,PJM RTO,33610,8240,7110,48960
2025-05-10 00:00:00-04:00,2025-05-10 04:00:00+00:00,2025-05-11 00:00:00-04:00,2025-05-11 04:00:00+00:00,2025-05-10 00:00:00-04:00,2025-05-10 04:00:00+00:00,Western,14164,5534,4475,24173
2025-05-11 00:00:00-04:00,2025-05-11 04:00:00+00:00,2025-05-12 00:00:00-04:00,2025-05-12 04:00:00+00:00,2025-05-11 00:00:00-04:00,2025-05-11 04:00:00+00:00,Mid Atlantic - Dominion,19388,2934,2872,25194
2025-05-11 00:00:00-04:00,2025-05-11 04:00:00+00:00,2025-05-12 00:00:00-04:00,2025-05-12 04:00:00+00:00,2025-05-11 00:00:00-04:00,2025-05-11 04:00:00+00:00,PJM RTO,32730,5206,8014,45950
2025-05-11 00:00:00-04:00,2025-05-11 04:00:00+00:00,2025-05-12 00:00:00-04:00,2025-05-12 04:00:00+00:00,2025-05-11 00:00:00-04:00,2025-05-11 04:00:00+00:00,Western,13342,2272,5142,20756
2025-05-12 00:00:00-04:00,2025-05-12 04:00:00+00:00,2025-05-13 00:00:00-04:00,2025-05-13 04:00:00+00:00,2025-05-12 00:00:00-04:00,2025-05-12 04:00:00+00:00,Mid Atlantic - Dominion,19543,2420,3749,25712
2025-05-12 00:00:00-04:00,2025-05-12 04:00:00+00:00,2025-05-13 00:00:00-04:00,2025-05-13 04:00:00+00:00,2025-05-12 00:00:00-04:00,2025-05-12 04:00:00+00:00,PJM RTO,32830,4859,8587,46276
2025-05-12 00:00:00-04:00,2025-05-12 04:00:00+00:00,2025-05-13 00:00:00-04:00,2025-05-13 04:00:00+00:00,2025-05-12 00:00:00-04:00,2025-05-12 04:00:00+00:00,Western,13287,2439,4838,20564
2025-05-13 00:00:00-04:00,2025-05-13 04:00:00+00:00,2025-05-14 00:00:00-04:00,2025-05-14 04:00:00+00:00,2025-05-13 00:00:00-04:00,2025-05-13 04:00:00+00:00,Mid Atlantic - Dominion,18903,3794,3145,25842
2025-05-13 00:00:00-04:00,2025-05-13 04:00:00+00:00,2025-05-14 00:00:00-04:00,2025-05-14 04:00:00+00:00,2025-05-13 00:00:00-04:00,2025-05-13 04:00:00+00:00,PJM RTO,31861,6798,9314,47973
2025-05-13 00:00:00-04:00,2025-05-13 04:00:00+00:00,2025-05-14 00:00:00-04:00,2025-05-14 04:00:00+00:00,2025-05-13 00:00:00-04:00,2025-05-13 04:00:00+00:00,Western,12958,3004,6169,22131
2025-05-14 00:00:00-04:00,2025-05-14 04:00:00+00:00,2025-05-15 00:00:00-04:00,2025-05-15 04:00:00+00:00,2025-05-14 00:00:00-04:00,2025-05-14 04:00:00+00:00,Mid Atlantic - Dominion,19121,4048,3570,26739
2025-05-14 00:00:00-04:00,2025-05-14 04:00:00+00:00,2025-05-15 00:00:00-04:00,2025-05-15 04:00:00+00:00,2025-05-14 00:00:00-04:00,2025-05-14 04:00:00+00:00,PJM RTO,30976,6398,10387,47761
2025-05-14 00:00:00-04:00,2025-05-14 04:00:00+00:00,2025-05-15 00:00:00-04:00,2025-05-15 04:00:00+00:00,2025-05-14 00:00:00-04:00,2025-05-14 04:00:00+00:00,Western,11855,2350,6817,21022
2025-05-15 00:00:00-04:00,2025-05-15 04:00:00+00:00,2025-05-16 00:00:00-04:00,2025-05-16 04:00:00+00:00,2025-05-15 00:00:00-04:00,2025-05-15 04:00:00+00:00,Mid Atlantic - Dominion,17829,3666,3870,25365
2025-05-15 00:00:00-04:00,2025-05-15 04:00:00+00:00,2025-05-16 00:00:00-04:00,2025-05-16 04:00:00+00:00,2025-05-15 00:00:00-04:00,2025-05-15 04:00:00+00:00,PJM RTO,29399,6041,12681,48121
2025-05-15 00:00:00-04:00,2025-05-15 04:00:00+00:00,2025-05-16 00:00:00-04:00,2025-05-16 04:00:00+00:00,2025-05-15 00:00:00-04:00,2025-05-15 04:00:00+00:00,Western,11570,2375,8811,22756
2025-05-16 00:00:00-04:00,2025-05-16 04:00:00+00:00,2025-05-17 00:00:00-04:00,2025-05-17 04:00:00+00:00,2025-05-16 00:00:00-04:00,2025-05-16 04:00:00+00:00,Mid Atlantic - Dominion,17829,4073,5083,26985
2025-05-16 00:00:00-04:00,2025-05-16 04:00:00+00:00,2025-05-17 00:00:00-04:00,2025-05-17 04:00:00+00:00,2025-05-16 00:00:00-04:00,2025-05-16 04:00:00+00:00,PJM RTO,28724,5676,13760,48160
2025-05-16 00:00:00-04:00,2025-05-16 04:00:00+00:00,2025-05-17 00:00:00-04:00,2025-05-17 04:00:00+00:00,2025-05-16 00:00:00-04:00,2025-05-16 04:00:00+00:00,Western,10895,1603,8677,21175
2025-05-17 00:00:00-04:00,2025-05-17 04:00:00+00:00,2025-05-18 00:00:00-04:00,2025-05-18 04:00:00+00:00,2025-05-17 00:00:00-04:00,2025-05-17 04:00:00+00:00,Mid Atlantic - Dominion,17559,3793,4033,25385
2025-05-17 00:00:00-04:00,2025-05-17 04:00:00+00:00,2025-05-18 00:00:00-04:00,2025-05-18 04:00:00+00:00,2025-05-17 00:00:00-04:00,2025-05-17 04:00:00+00:00,PJM RTO,30500,8308,10753,49561
2025-05-17 00:00:00-04:00,2025-05-17 04:00:00+00:00,2025-05-18 00:00:00-04:00,2025-05-18 04:00:00+00:00,2025-05-17 00:00:00-04:00,2025-05-17 04:00:00+00:00,Western,12941,4515,6720,24176
2025-05-18 00:00:00-04:00,2025-05-18 04:00:00+00:00,2025-05-19 00:00:00-04:00,2025-05-19 04:00:00+00:00,2025-05-18 00:00:00-04:00,2025-05-18 04:00:00+00:00,Mid Atlantic - Dominion,17858,5130,3462,26450
2025-05-18 00:00:00-04:00,2025-05-18 04:00:00+00:00,2025-05-19 00:00:00-04:00,2025-05-19 04:00:00+00:00,2025-05-18 00:00:00-04:00,2025-05-18 04:00:00+00:00,PJM RTO,29251,11002,8147,48400
2025-05-18 00:00:00-04:00,2025-05-18 04:00:00+00:00,2025-05-19 00:00:00-04:00,2025-05-19 04:00:00+00:00,2025-05-18 00:00:00-04:00,2025-05-18 04:00:00+00:00,Western,11393,5872,4685,21950
2025-05-19 00:00:00-04:00,2025-05-19 04:00:00+00:00,2025-05-20 00:00:00-04:00,2025-05-20 04:00:00+00:00,2025-05-19 00:00:00-04:00,2025-05-19 04:00:00+00:00,Mid Atlantic - Dominion,17459,4549,3304,25312
2025-05-19 00:00:00-04:00,2025-05-19 04:00:00+00:00,2025-05-20 00:00:00-04:00,2025-05-20 04:00:00+00:00,2025-05-19 00:00:00-04:00,2025-05-19 04:00:00+00:00,PJM RTO,28573,10790,8585,47948
2025-05-19 00:00:00-04:00,2025-05-19 04:00:00+00:00,2025-05-20 00:00:00-04:00,2025-05-20 04:00:00+00:00,2025-05-19 00:00:00-04:00,2025-05-19 04:00:00+00:00,Western,11114,6241,5281,22636
2025-05-20 00:00:00-04:00,2025-05-20 04:00:00+00:00,2025-05-21 00:00:00-04:00,2025-05-21 04:00:00+00:00,2025-05-20 00:00:00-04:00,2025-05-20 04:00:00+00:00,Mid Atlantic - Dominion,15747,4817,3437,24001
2025-05-20 00:00:00-04:00,2025-05-20 04:00:00+00:00,2025-05-21 00:00:00-04:00,2025-05-21 04:00:00+00:00,2025-05-20 00:00:00-04:00,2025-05-20 04:00:00+00:00,PJM RTO,26169,10822,11122,48113
2025-05-20 00:00:00-04:00,2025-05-20 04:00:00+00:00,2025-05-21 00:00:00-04:00,2025-05-21 04:00:00+00:00,2025-05-20 00:00:00-04:00,2025-05-20 04:00:00+00:00,Western,10422,6005,7685,24112
2025-05-21 00:00:00-04:00,2025-05-21 04:00:00+00:00,2025-05-22 00:00:00-04:00,2025-05-22 04:00:00+00:00,2025-05-21 00:00:00-04:00,2025-05-21 04:00:00+00:00,Mid Atlantic - Dominion,13811,3508,3495,20814
2025-05-21 00:00:00-04:00,2025-05-21 04:00:00+00:00,2025-05-22 00:00:00-04:00,2025-05-22 04:00:00+00:00,2025-05-21 00:00:00-04:00,2025-05-21 04:00:00+00:00,PJM RTO,23901,10294,9799,43994
2025-05-21 00:00:00-04:00,2025-05-21 04:00:00+00:00,2025-05-22 00:00:00-04:00,2025-05-22 04:00:00+00:00,2025-05-21 00:00:00-04:00,2025-05-21 04:00:00+00:00,Western,10090,6786,6304,23180
2025-05-22 00:00:00-04:00,2025-05-22 04:00:00+00:00,2025-05-23 00:00:00-04:00,2025-05-23 04:00:00+00:00,2025-05-22 00:00:00-04:00,2025-05-22 04:00:00+00:00,Mid Atlantic - Dominion,13767,3567,3336,20670
2025-05-22 00:00:00-04:00,2025-05-22 04:00:00+00:00,2025-05-23 00:00:00-04:00,2025-05-23 04:00:00+00:00,2025-05-22 00:00:00-04:00,2025-05-22 04:00:00+00:00,PJM RTO,23364,9613,8843,41820
2025-05-22 00:00:00-04:00,2025-05-22 04:00:00+00:00,2025-05-23 00:00:00-04:00,2025-05-23 04:00:00+00:00,2025-05-22 00:00:00-04:00,2025-05-22 04:00:00+00:00,Western,9597,6046,5507,21150
2025-05-23 00:00:00-04:00,2025-05-23 04:00:00+00:00,2025-05-24 00:00:00-04:00,2025-05-24 04:00:00+00:00,2025-05-23 00:00:00-04:00,2025-05-23 04:00:00+00:00,Mid Atlantic - Dominion,13689,4416,3347,21452
2025-05-23 00:00:00-04:00,2025-05-23 04:00:00+00:00,2025-05-24 00:00:00-04:00,2025-05-24 04:00:00+00:00,2025-05-23 00:00:00-04:00,2025-05-23 04:00:00+00:00,PJM RTO,22817,9706,8612,41135
2025-05-23 00:00:00-04:00,2025-05-23 04:00:00+00:00,2025-05-24 00:00:00-04:00,2025-05-24 04:00:00+00:00,2025-05-23 00:00:00-04:00,2025-05-23 04:00:00+00:00,Western,9128,5290,5265,19683
2025-05-24 00:00:00-04:00,2025-05-24 04:00:00+00:00,2025-05-25 00:00:00-04:00,2025-05-25 04:00:00+00:00,2025-05-24 00:00:00-04:00,2025-05-24 04:00:00+00:00,Mid Atlantic - Dominion,13056,3851,3250,20157
2025-05-24 00:00:00-04:00,2025-05-24 04:00:00+00:00,2025-05-25 00:00:00-04:00,2025-05-25 04:00:00+00:00,2025-05-24 00:00:00-04:00,2025-05-24 04:00:00+00:00,PJM RTO,21676,8449,8789,38914
2025-05-24 00:00:00-04:00,2025-05-24 04:00:00+00:00,2025-05-25 00:00:00-04:00,2025-05-25 04:00:00+00:00,2025-05-24 00:00:00-04:00,2025-05-24 04:00:00+00:00,Western,8620,4598,5539,18757
2025-05-25 00:00:00-04:00,2025-05-25 04:00:00+00:00,2025-05-26 00:00:00-04:00,2025-05-26 04:00:00+00:00,2025-05-25 00:00:00-04:00,2025-05-25 04:00:00+00:00,Mid Atlantic - Dominion,12314,2676,3210,18200
2025-05-25 00:00:00-04:00,2025-05-25 04:00:00+00:00,2025-05-26 00:00:00-04:00,2025-05-26 04:00:00+00:00,2025-05-25 00:00:00-04:00,2025-05-25 04:00:00+00:00,PJM RTO,20207,5613,10205,36025
2025-05-25 00:00:00-04:00,2025-05-25 04:00:00+00:00,2025-05-26 00:00:00-04:00,2025-05-26 04:00:00+00:00,2025-05-25 00:00:00-04:00,2025-05-25 04:00:00+00:00,Western,7893,2937,6995,17825
2025-05-26 00:00:00-04:00,2025-05-26 04:00:00+00:00,2025-05-27 00:00:00-04:00,2025-05-27 04:00:00+00:00,2025-05-26 00:00:00-04:00,2025-05-26 04:00:00+00:00,Mid Atlantic - Dominion,11107,2243,3177,16527
2025-05-26 00:00:00-04:00,2025-05-26 04:00:00+00:00,2025-05-27 00:00:00-04:00,2025-05-27 04:00:00+00:00,2025-05-26 00:00:00-04:00,2025-05-26 04:00:00+00:00,PJM RTO,19000,2792,10128,31920
2025-05-26 00:00:00-04:00,2025-05-26 04:00:00+00:00,2025-05-27 00:00:00-04:00,2025-05-27 04:00:00+00:00,2025-05-26 00:00:00-04:00,2025-05-26 04:00:00+00:00,Western,7893,549,6951,15393
2025-05-27 00:00:00-04:00,2025-05-27 04:00:00+00:00,2025-05-28 00:00:00-04:00,2025-05-28 04:00:00+00:00,2025-05-27 00:00:00-04:00,2025-05-27 04:00:00+00:00,Mid Atlantic - Dominion,10178,5995,2829,19002
2025-05-27 00:00:00-04:00,2025-05-27 04:00:00+00:00,2025-05-28 00:00:00-04:00,2025-05-28 04:00:00+00:00,2025-05-27 00:00:00-04:00,2025-05-27 04:00:00+00:00,PJM RTO,18191,8273,9943,36407
2025-05-27 00:00:00-04:00,2025-05-27 04:00:00+00:00,2025-05-28 00:00:00-04:00,2025-05-28 04:00:00+00:00,2025-05-27 00:00:00-04:00,2025-05-27 04:00:00+00:00,Western,8013,2278,7114,17405
2025-05-28 00:00:00-04:00,2025-05-28 04:00:00+00:00,2025-05-29 00:00:00-04:00,2025-05-29 04:00:00+00:00,2025-05-28 00:00:00-04:00,2025-05-28 04:00:00+00:00,Mid Atlantic - Dominion,10221,5566,3278,19065
2025-05-28 00:00:00-04:00,2025-05-28 04:00:00+00:00,2025-05-29 00:00:00-04:00,2025-05-29 04:00:00+00:00,2025-05-28 00:00:00-04:00,2025-05-28 04:00:00+00:00,PJM RTO,18459,8076,11566,38101
2025-05-28 00:00:00-04:00,2025-05-28 04:00:00+00:00,2025-05-29 00:00:00-04:00,2025-05-29 04:00:00+00:00,2025-05-28 00:00:00-04:00,2025-05-28 04:00:00+00:00,Western,8238,2510,8288,19036
2025-05-29 00:00:00-04:00,2025-05-29 04:00:00+00:00,2025-05-30 00:00:00-04:00,2025-05-30 04:00:00+00:00,2025-05-29 00:00:00-04:00,2025-05-29 04:00:00+00:00,Mid Atlantic - Dominion,10203,5857,4026,20086
2025-05-29 00:00:00-04:00,2025-05-29 04:00:00+00:00,2025-05-30 00:00:00-04:00,2025-05-30 04:00:00+00:00,2025-05-29 00:00:00-04:00,2025-05-29 04:00:00+00:00,PJM RTO,18254,7980,13559,39793
2025-05-29 00:00:00-04:00,2025-05-29 04:00:00+00:00,2025-05-30 00:00:00-04:00,2025-05-30 04:00:00+00:00,2025-05-29 00:00:00-04:00,2025-05-29 04:00:00+00:00,Western,8051,2123,9533,19707
2025-05-30 00:00:00-04:00,2025-05-30 04:00:00+00:00,2025-05-31 00:00:00-04:00,2025-05-31 04:00:00+00:00,2025-05-30 00:00:00-04:00,2025-05-30 04:00:00+00:00,Mid Atlantic - Dominion,9730,4316,4068,18114
2025-05-30 00:00:00-04:00,2025-05-30 04:00:00+00:00,2025-05-31 00:00:00-04:00,2025-05-31 04:00:00+00:00,2025-05-30 00:00:00-04:00,2025-05-30 04:00:00+00:00,PJM RTO,17183,7262,13339,37784
2025-05-30 00:00:00-04:00,2025-05-30 04:00:00+00:00,2025-05-31 00:00:00-04:00,2025-05-31 04:00:00+00:00,2025-05-30 00:00:00-04:00,2025-05-30 04:00:00+00:00,Western,7453,2946,9271,19670
2025-05-31 00:00:00-04:00,2025-05-31 04:00:00+00:00,2025-06-01 00:00:00-04:00,2025-06-01 04:00:00+00:00,2025-05-31 00:00:00-04:00,2025-05-31 04:00:00+00:00,Mid Atlantic - Dominion,8855,5089,3912,17856
2025-05-31 00:00:00-04:00,2025-05-31 04:00:00+00:00,2025-06-01 00:00:00-04:00,2025-06-01 04:00:00+00:00,2025-05-31 00:00:00-04:00,2025-05-31 04:00:00+00:00,PJM RTO,16087,10034,10028,36149
2025-05-31 00:00:00-04:00,2025-05-31 04:00:00+00:00,2025-06-01 00:00:00-04:00,2025-06-01 04:00:00+00:00,2025-05-31 00:00:00-04:00,2025-05-31 04:00:00+00:00,Western,7232,4945,6116,18293
2025-06-01 00:00:00-04:00,2025-06-01 04:00:00+00:00,2025-06-02 00:00:00-04:00,2025-06-02 04:00:00+00:00,2025-06-01 00:00:00-04:00,2025-06-01 04:00:00+00:00,Mid Atlantic - Dominion,8119,3135,3546,14800
2025-06-01 00:00:00-04:00,2025-06-01 04:00:00+00:00,2025-06-02 00:00:00-04:00,2025-06-02 04:00:00+00:00,2025-06-01 00:00:00-04:00,2025-06-01 04:00:00+00:00,PJM RTO,15345,7200,8508,31053
2025-06-01 00:00:00-04:00,2025-06-01 04:00:00+00:00,2025-06-02 00:00:00-04:00,2025-06-02 04:00:00+00:00,2025-06-01 00:00:00-04:00,2025-06-01 04:00:00+00:00,Western,7226,4065,4962,16253
2025-06-02 00:00:00-04:00,2025-06-02 04:00:00+00:00,2025-06-03 00:00:00-04:00,2025-06-03 04:00:00+00:00,2025-06-02 00:00:00-04:00,2025-06-02 04:00:00+00:00,Mid Atlantic - Dominion,8354,3416,2784,14554
2025-06-02 00:00:00-04:00,2025-06-02 04:00:00+00:00,2025-06-03 00:00:00-04:00,2025-06-03 04:00:00+00:00,2025-06-02 00:00:00-04:00,2025-06-02 04:00:00+00:00,PJM RTO,15355,7814,8209,31378
2025-06-02 00:00:00-04:00,2025-06-02 04:00:00+00:00,2025-06-03 00:00:00-04:00,2025-06-03 04:00:00+00:00,2025-06-02 00:00:00-04:00,2025-06-02 04:00:00+00:00,Western,7001,4398,5425,16824
2025-06-03 00:00:00-04:00,2025-06-03 04:00:00+00:00,2025-06-04 00:00:00-04:00,2025-06-04 04:00:00+00:00,2025-06-03 00:00:00-04:00,2025-06-03 04:00:00+00:00,Mid Atlantic - Dominion,7776,2754,4687,15217
2025-06-03 00:00:00-04:00,2025-06-03 04:00:00+00:00,2025-06-04 00:00:00-04:00,2025-06-04 04:00:00+00:00,2025-06-03 00:00:00-04:00,2025-06-03 04:00:00+00:00,PJM RTO,13503,5520,10949,29972
