interval_start_utc,interval_end_utc,publish_time_utc,region,planned_outages_mw,maintenance_outages_mw,forced_outages_mw,total_outages_mw
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-25 04:00:00+00:00,Mid Atlantic - Dominion,125,773,1268,2166
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-25 04:00:00+00:00,PJM RTO,125,1424,4641,6190
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-25 04:00:00+00:00,Western,0,651,3373,4024
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-26 04:00:00+00:00,Mid Atlantic - Dominion,125,935,1209,2269
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-26 04:00:00+00:00,PJM RTO,125,2142,4862,7129
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-26 04:00:00+00:00,Western,0,1207,3653,4860
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-27 04:00:00+00:00,Mid Atlantic - Dominion,125,1617,1484,3226
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-27 04:00:00+00:00,PJM RTO,125,3633,5062,8820
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-27 04:00:00+00:00,Western,0,2016,3578,5594
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-28 04:00:00+00:00,Mid Atlantic - Dominion,125,2696,1696,4517
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-28 04:00:00+00:00,PJM RTO,125,5219,7128,12472
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-28 04:00:00+00:00,Western,0,2523,5432,7955
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-29 04:00:00+00:00,Mid Atlantic - Dominion,125,2696,1898,4719
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-29 04:00:00+00:00,PJM RTO,125,5079,7694,12898
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-29 04:00:00+00:00,Western,0,2383,5796,8179
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-30 04:00:00+00:00,Mid Atlantic - Dominion,125,2757,1963,4845
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-30 04:00:00+00:00,PJM RTO,125,5134,9307,14566
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-06-30 04:00:00+00:00,Western,0,2377,7344,9721
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-07-01 04:00:00+00:00,Mid Atlantic - Dominion,125,3120,5821,9066
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-07-01 04:00:00+00:00,PJM RTO,125,4957,14514,19596
2025-07-01 04:00:00+00:00,2025-07-02 04:00:00+00:00,2025-07-01 04:00:00+00:00,Western,0,1837,8693,10530
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-26 04:00:00+00:00,Mid Atlantic - Dominion,125,451,1199,1775
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-26 04:00:00+00:00,PJM RTO,125,1830,4844,6799
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-26 04:00:00+00:00,Western,0,1379,3645,5024
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-27 04:00:00+00:00,Mid Atlantic - Dominion,125,561,1471,2157
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-27 04:00:00+00:00,PJM RTO,125,2587,5045,7757
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-27 04:00:00+00:00,Western,0,2026,3574,5600
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-28 04:00:00+00:00,Mid Atlantic - Dominion,125,1587,1686,3398
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-28 04:00:00+00:00,PJM RTO,125,4030,6646,10801
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-28 04:00:00+00:00,Western,0,2443,4960,7403
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-29 04:00:00+00:00,Mid Atlantic - Dominion,125,1587,1888,3600
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-29 04:00:00+00:00,PJM RTO,125,3890,6867,10882
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-29 04:00:00+00:00,Western,0,2303,4979,7282
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-30 04:00:00+00:00,Mid Atlantic - Dominion,125,2052,1953,4130
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-30 04:00:00+00:00,PJM RTO,125,4349,8172,12646
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-06-30 04:00:00+00:00,Western,0,2297,6219,8516
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-07-01 04:00:00+00:00,Mid Atlantic - Dominion,125,3679,3565,7369
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-07-01 04:00:00+00:00,PJM RTO,125,5645,11423,17193
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-07-01 04:00:00+00:00,Western,0,1966,7858,9824
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-07-02 04:00:00+00:00,Mid Atlantic - Dominion,125,3801,5023,8949
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-07-02 04:00:00+00:00,PJM RTO,125,6003,14729,20857
2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,2025-07-02 04:00:00+00:00,Western,0,2202,9706,11908
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-06-27 04:00:00+00:00,Mid Atlantic - Dominion,125,521,1471,2117
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-06-27 04:00:00+00:00,PJM RTO,125,2144,4876,7145
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-06-27 04:00:00+00:00,Western,0,1623,3405,5028
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-06-28 04:00:00+00:00,Mid Atlantic - Dominion,125,1537,1666,3328
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-06-28 04:00:00+00:00,PJM RTO,125,3917,6457,10499
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-06-28 04:00:00+00:00,Western,0,2380,4791,7171
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-06-29 04:00:00+00:00,Mid Atlantic - Dominion,125,1537,1454,3116
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-06-29 04:00:00+00:00,PJM RTO,125,3917,6366,10408
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-06-29 04:00:00+00:00,Western,0,2380,4912,7292
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-06-30 04:00:00+00:00,Mid Atlantic - Dominion,125,1937,1519,3581
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-06-30 04:00:00+00:00,PJM RTO,125,4311,6349,10785
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-06-30 04:00:00+00:00,Western,0,2374,4830,7204
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-07-01 04:00:00+00:00,Mid Atlantic - Dominion,125,2939,3531,6595
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-07-01 04:00:00+00:00,PJM RTO,125,4830,10439,15394
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-07-01 04:00:00+00:00,Western,0,1891,6908,8799
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-07-02 04:00:00+00:00,Mid Atlantic - Dominion,125,4099,3084,7308
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-07-02 04:00:00+00:00,PJM RTO,125,6269,11141,17535
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-07-02 04:00:00+00:00,Western,0,2170,8057,10227
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-07-03 04:00:00+00:00,Mid Atlantic - Dominion,125,4814,5047,9986
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-07-03 04:00:00+00:00,PJM RTO,125,6910,15430,22465
2025-07-03 04:00:00+00:00,2025-07-04 04:00:00+00:00,2025-07-03 04:00:00+00:00,Western,0,2096,10383,12479
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-06-28 04:00:00+00:00,Mid Atlantic - Dominion,125,139,1579,1843
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-06-28 04:00:00+00:00,PJM RTO,125,1240,4942,6307
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-06-28 04:00:00+00:00,Western,0,1101,3363,4464
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-06-29 04:00:00+00:00,Mid Atlantic - Dominion,125,139,1365,1629
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-06-29 04:00:00+00:00,PJM RTO,125,1240,4825,6190
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-06-29 04:00:00+00:00,Western,0,1101,3460,4561
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-06-30 04:00:00+00:00,Mid Atlantic - Dominion,125,539,1429,2093
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-06-30 04:00:00+00:00,PJM RTO,125,1634,4817,6576
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-06-30 04:00:00+00:00,Western,0,1095,3388,4483
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-07-01 04:00:00+00:00,Mid Atlantic - Dominion,125,1425,2470,4020
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-07-01 04:00:00+00:00,PJM RTO,125,1901,7199,9225
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-07-01 04:00:00+00:00,Western,0,476,4729,5205
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-07-02 04:00:00+00:00,Mid Atlantic - Dominion,125,2518,2013,4656
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-07-02 04:00:00+00:00,PJM RTO,125,3169,9621,12915
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-07-02 04:00:00+00:00,Western,0,651,7608,8259
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-07-03 04:00:00+00:00,Mid Atlantic - Dominion,125,3398,2619,6142
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-07-03 04:00:00+00:00,PJM RTO,125,4170,10525,14820
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-07-03 04:00:00+00:00,Western,0,772,7906,8678
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-07-04 04:00:00+00:00,Mid Atlantic - Dominion,125,3109,3154,6388
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-07-04 04:00:00+00:00,PJM RTO,125,4409,11230,15764
2025-07-04 04:00:00+00:00,2025-07-05 04:00:00+00:00,2025-07-04 04:00:00+00:00,Western,0,1300,8076,9376
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-06-29 04:00:00+00:00,Mid Atlantic - Dominion,125,759,1194,2078
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-06-29 04:00:00+00:00,PJM RTO,125,2076,4640,6841
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-06-29 04:00:00+00:00,Western,0,1317,3446,4763
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-06-30 04:00:00+00:00,Mid Atlantic - Dominion,125,1159,1260,2544
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-06-30 04:00:00+00:00,PJM RTO,125,2470,4616,7211
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-06-30 04:00:00+00:00,Western,0,1311,3356,4667
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-01 04:00:00+00:00,Mid Atlantic - Dominion,125,1824,1540,3489
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-01 04:00:00+00:00,PJM RTO,125,2936,6208,9269
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-01 04:00:00+00:00,Western,0,1112,4668,5780
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-02 04:00:00+00:00,Mid Atlantic - Dominion,125,2837,1897,4859
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-02 04:00:00+00:00,PJM RTO,125,3937,8649,12711
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-02 04:00:00+00:00,Western,0,1100,6752,7852
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-03 04:00:00+00:00,Mid Atlantic - Dominion,125,3705,2480,6310
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-03 04:00:00+00:00,PJM RTO,125,4914,8324,13363
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-03 04:00:00+00:00,Western,0,1209,5844,7053
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-04 04:00:00+00:00,Mid Atlantic - Dominion,125,3775,2751,6651
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-04 04:00:00+00:00,PJM RTO,125,5634,10046,15805
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-04 04:00:00+00:00,Western,0,1859,7295,9154
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-05 04:00:00+00:00,Mid Atlantic - Dominion,125,3283,3318,6726
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-05 04:00:00+00:00,PJM RTO,125,7911,11757,19793
2025-07-05 04:00:00+00:00,2025-07-06 04:00:00+00:00,2025-07-05 04:00:00+00:00,Western,0,4628,8439,13067
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-06-30 04:00:00+00:00,Mid Atlantic - Dominion,125,1104,1254,2483
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-06-30 04:00:00+00:00,PJM RTO,125,2197,4610,6932
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-06-30 04:00:00+00:00,Western,0,1093,3356,4449
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-01 04:00:00+00:00,Mid Atlantic - Dominion,125,1990,1538,3653
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-01 04:00:00+00:00,PJM RTO,125,2464,6206,8795
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-01 04:00:00+00:00,Western,0,474,4668,5142
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-02 04:00:00+00:00,Mid Atlantic - Dominion,125,3003,1895,5023
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-02 04:00:00+00:00,PJM RTO,125,3749,8647,12521
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-02 04:00:00+00:00,Western,0,746,6752,7498
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-03 04:00:00+00:00,Mid Atlantic - Dominion,125,3791,2474,6390
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-03 04:00:00+00:00,PJM RTO,125,4666,8318,13109
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-03 04:00:00+00:00,Western,0,875,5844,6719
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-04 04:00:00+00:00,Mid Atlantic - Dominion,125,3882,2764,6771
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-04 04:00:00+00:00,PJM RTO,125,5407,8739,14271
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-04 04:00:00+00:00,Western,0,1525,5975,7500
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-05 04:00:00+00:00,Mid Atlantic - Dominion,125,3673,2940,6738
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-05 04:00:00+00:00,PJM RTO,125,5546,9711,15382
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-05 04:00:00+00:00,Western,0,1873,6771,8644
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-06 04:00:00+00:00,Mid Atlantic - Dominion,125,3511,3732,7368
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-06 04:00:00+00:00,PJM RTO,125,5399,12297,17821
2025-07-06 04:00:00+00:00,2025-07-07 04:00:00+00:00,2025-07-06 04:00:00+00:00,Western,0,1888,8565,10453
2025-07-07 04:00:00+00:00,2025-07-08 04:00:00+00:00,2025-07-01 04:00:00+00:00,Mid Atlantic - Dominion,125,1537,1408,3070
2025-07-07 04:00:00+00:00,2025-07-08 04:00:00+00:00,2025-07-01 04:00:00+00:00,PJM RTO,125,1846,6074,8045
2025-07-07 04:00:00+00:00,2025-07-08 04:00:00+00:00,2025-07-01 04:00:00+00:00,Western,0,309,4666,4975
